,date,title,url,news
26,6th Dec 2018,Alternative ID cards for Telangana voters: Here’s the list,https://telanganatoday.com/alternative-id-cards-for-telangana-voters-heres-the-list,"By Author TelanganaToday   |  Published: 6th Dec 2018  12:42 am
Representational Image
Hyderabad: To exercise their franchise in the Assembly elections, voters who do not have the EPIC card can use any of the alternative documents on December 7, informed the Hyderabad District Election Office here on Wednesday.
The alternative documents that can be produced to prove identity include:
* Passport
* Service ID cards with photograph issued by Central/State governments, PSU/post office
* PAN card
* Smart card issued by RGI under NPR
* MNREGA job card
* Health insurance smart card issued by Ministry of Labour
* Pension document with photograph
* Authenticated photo voter slip issued by election machinery
* Aadhaar card
"
27,7th Dec 2018,Tollywood celebs drive home a message,https://telanganatoday.com/tollywood-celebs-drive-home-a-message,"Home » Elections » Telangana 2018 » Tollywood celebs drive home a message
Tollywood celebs drive home a message
Noted actor Akkineni Nagarjuna and his wife Akkineni Amala in association with Greater Hyderabad Municipal Corporation released a video stressing the importance of vote in a democracy.
AddThis Sharing Buttons
By Author Mythreya Kodakandla   |  Published: 7th Dec 2018  12:12 amUpdated: 7th Dec 2018  12:13 am
Akkineni Nagarjuna.
Hyderabad: Urging people of Telangana to step out and exercise their franchise on Friday, several celebrities shared their messages on social media.
Noted actor Akkineni Nagarjuna and his wife Akkineni Amala in association with Greater Hyderabad Municipal Corporation released a video stressing the importance of vote in a democracy.
— GHMC (@GHMCOnline) December 4, 2018
Nagarjuna asked the voters to exercise their birthright, while Amala said democracy is in our hands and urged voters not to lose the power of voting. Actor Nithin reminded that December 7 is the voting day and stated that every vote counts.
Host and actor Manchu Lakshmi said, “You have two choices: Vote for the leader you want or vote, saying you don’t want. Either way, you have to vote.” Actor Rana Daggubati took to instagram and said, “Vote tomorrow, right persons will come out only when you vote right.”
 
You’ve 2 choices: Vote for the leader you want or Vote, saying you don’t want. Either way, you’ve to vote! Excercise that right. Grow up! Be empowered. Take your power & make the leaders work for you & they’ll do that only if you vote them. Don’t be lazy! #TelanganaElections2018
— Lakshmi Manchu (@LakshmiManchu) December 6, 2018
 
— Rana Daggubati (@RanaDaggubati) December 6, 2018
Some asked the voters to be responsible by using their vote. Director Koratala said, “Take charge of your future for the next five years. Ensure you take responsibility of your rights and duties. Do vote”. Director Gopichand Malineni said, “Do cast your vote and be a responsible citizen.”
Other celebs said that our vote can be our future. Actor Priyadarshi tweeted, “Your vote matters and decides your future, the time has come to let yourselves win” while actor Gopichand said, “Your vote is your future. So don’t forget to step out and vote tomorrow”.
AddThis Sharing Buttons
"
28,6th Dec 2018,High alert in Naxal-affected polling stations,https://telanganatoday.com/high-alert-in-naxal-affected-polling-stations,"Home » Telangana » Bhadradri Kothagudem » High alert in Naxal-affected polling stations
High alert in Naxal-affected polling stations
The polling which commences at 7 am will be concluded at 4 pm, the District Collector Rajat Kumar Saini informed here on Thursday.
AddThis Sharing Buttons
By Author TelanganaToday   |  Published: 6th Dec 2018  10:29 pm
Collector Rajat Kumar Saini inspecting ballot units distribution centre at Bhadrachalam in Kothagudem district on Thursday.
Kothagudem: Polling in all the 999 polling stations spread in Bhadradri Kothagudem district will be completed one hour earlier than the usual time. Out of the 13 Left Wing Extremism (LWE) affected constituencies in Telangana, five Assembly constituencies; Pinapaka, Bhadrachalam, Kothagudem, Yellandu and Aswaraopet are in the district.
The polling which commences at 7 am will be concluded at 4 pm, the District Collector Rajat Kumar Saini informed here on Thursday. He said all arrangements for the smooth and fair conduct of polls have been made.
According to the Collector, as many as 4,404 polling personnel have been deployed. Kothagudem constituency has got the highest number of polling stations (239) followed by Yellandu (230).
Around 500 polling stations will be monitored by digital surveillance teams. About 300 CCTVs have been installed while webcasting will be done at 130 polling stations. The election process will be monitored by 250 micro-observers.
As many as 8, 65, 886 voters will be casting their vote on Friday. They are 71 candidates in the fray; Pinpaka-16, Kothagudem-17, Bhadrachalam-10, Aswaraopet-12 and Yellandu-16. In Kothagudem two ballot units will be used.
Six polling stations relocated
Six polling stations in Bhadrachalam Assembly constituency have been relocated. The decision was taken following a report by Kothagudem Superintendent of Police Sunil Dutt regarding high Naxal threat as the polling stations’ proximity to Chhattisgarh.
In all, there are 198 Maoist affected polling stations in the district with Bhadrachalam close to the Chhattisgarh borders having the highest number of 122 LWE polling stations. Meanwhile, the police have taken CPI (Maoist) Manuguru-Paloncha areas committee secretary Perunagaram Rupa alias Sujatha into their custody through court. She was arrested and sent to judicial remand in Nov 28 during vehicle inspections near Bhadrachalam.
The SP informed that Sujatha was taken into police custody to gather details regarding Maoist action teams in order to avoid any untoward incidents during the polling. All possible efforts are being made to prevent the Maoists from committing violent acts, he added. He said six companies of paramilitary forces and 3200 police have been deployed to maintain law and order on polling day. The police team includes 12 DSPs, 27 CIs and RIs, besides 300 Home Guards from Chhattisgarh.
AddThis Sharing Buttons
"
29,,Place an Ad,https://telanganatoday.com/place-an-ad,"Ph: +91 40 2329 1115/1155
Email :advt@ntnews.com 
Asst. General Manager – Metros & Corporate,
Mobile: +91 91827 77771
"
30,6th Dec 2018,Live webcasting at all polling stations in Hyderabad,https://telanganatoday.com/live-webcasting-at-all-polling-stations-in-hyderabad#content,"Home » Hyderabad » Live webcasting at all polling stations in Hyderabad
Live webcasting at all polling stations in Hyderabad
There are 40.57 lakh voters in Hyderabad and 98 per cent distribution of voter slips to the voters has been completed,.
AddThis Sharing Buttons
Pinterest
By Author S. Sandeep Kumar   |  Published: 6th Dec 2018  11:57 pm
Polling duty officers getting ready with the ballot boxes ahead of the polls at Kotla Vijayabhaskar Reddy Stadium. —Photo: Surya Sridhar
Hyderabad: All arrangements for the smooth conduct of polling for the assembly elections in Hyderabad have been put in place, said the District Election Officer and GHMC Commissioner, M Dana Kishore.
There are 40.57 lakh voters in Hyderabad and 98 per cent distribution of voter slips to the voters has been completed, he said. A total of 313 candidates are in fray for the 15 assembly constituencies.
The process of allocation of Electronic Voting Machines, deployment of police personnel, provision of basic amenities, including those for specially abled persons have been completed at all the 3873 polling centres in Hyderabad.
The DEO visited LB Stadium here on Thursday and inspected the DRC centres for Nampally and Musheerabad constituencies. As many as 4468 control units, 8574 ballot units, 4861 VVPATs have been distributed for conducting the polls.
Micro observers have been deployed at the 532 critical polling locations identified in the city besides installation of surveillance cameras on the premises of such locations, he said.
Live webcasting is provided at all polling stations and 1404 critical polling stations, 532 critical locations and 17 polling centres have been identified as problematic centres, Kishore said.
In each Assembly constituency, two model polling stations have been arranged. All polling stations are equipped with ramps for the convenience of the specially abled voters. Free transportation is also being arranged for such persons to cast their vote at their respective polling station.
To verify your name in the election roll:
Send SMS to 9223166166
TS <SPACE> VOTE <SPACE> VOTERID NO
Example:- TS VOTE ABC1234567
"
31,,All posts by S. Sandeep Kumar,https://telanganatoday.com/author/s-sandeep-kumar,"Home » Archives for S. Sandeep Kumar
All posts by S. Sandeep Kumar
"
32,7th Dec 2018,Volkswagen India to hike prices by up to 3 pc from January,https://telanganatoday.com/volkswagen-india-to-hike-prices-by-up-to-3-pc-from-january,"Home » Business » Volkswagen India to hike prices by up to 3 pc from January 
Volkswagen India to hike prices by up to 3 pc from January 
AddThis Sharing Buttons
Pinterest
By Author PTI   |  Published: 7th Dec 2018  3:51 pm
New Delhi: German auto major Volkswagen Friday said it will increase prices of its products in India by up to 3 per cent from January 2019 citing rising input costs.
Following dynamic changes within the economy and rising input costs followed by a depreciating rupee, there has been a foreseen requirement to increase prices in the passenger vehicle segment, Volkswagen India said in a statement.
The company currently sells a range of vehicles starting from hatchback Polo to premium sedan Passat with prices ranging from Rs 5.55 lakh to Rs 32.99 lakh.
Commenting on the imminent price hike, Volkswagen Passenger Cars Director Steffen Knapp said, “Over the last few months, we have been facing several fluctuations within the economy, particularly the rise in input costs.” The company has tried to absorb the increasing costs, but in order to maintain quality standards this is an essential move, he added.
Other companies, including Toyota Kirloskar, BMW India and Isuzu, have also stated they would increase prices of their vehicles from January to offset increase in input costs.
AddThis Sharing Buttons
"
33,7th Dec 2018,Record polling in Medak Assembly constituency,https://telanganatoday.com/record-polling-in-medak-assembly-constituency,"Home » Telangana » Medak » Record polling in Medak Assembly constituency
Record polling in Medak Assembly constituency
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 7th Dec 2018  3:50 pm
Hyderabad: Medak Assembly constituency is expected to set a new record in turn out of voters. The polling percentage registered in the constituency was 75.57 per cent by 3 pm. Deputy Speaker, Padma Devender Reddy is in the fray as the TRS nominee in the constituency.
In Narsapur assembly constituency, it was 68.93 per cent. Chief Minister K Chandrashekhar Rao’s Gajwel constituency recorded a polling percentage of 61 per cent by 3 pm.
AddThis Sharing Buttons
"
34,7th Dec 2018,Watch: Hungry kya? Lock up polling station and go for lunch,https://telanganatoday.com/hungry-kya-lock-up-polling-station-and-go-for-lunch,"Home » Telangana » Nalgonda » Watch: Hungry kya? Lock up polling station and go for lunch
Watch: Hungry kya? Lock up polling station and go for lunch
People could be seen waiting impatiently for the staff to return so polling could be resumed and so they can go back home after casting their votes.
AddThis Sharing Buttons
By Author TelanganaToday   |  Published: 7th Dec 2018  3:43 pmUpdated: 7th Dec 2018  3:53 pm
Villagers waiting patiently in front of a polling booth  in Velugupally village
Nalgonda: Hungry kya? This question appeared to have been unequivocally answered by staff at two polling booths, both in Thungathurty constituency on Friday.
Even as large groups of people waited in lines for their turn to cast their votes, the staff at polling station no. 213 at Velugupally village and at polling station no 291 in BC colony, Tirumalgiri of Thungathurty constituency locked the doors of the polling stations and left for lunch.
People could be seen waiting impatiently for the staff to return so polling could be resumed and so they can go back home after casting their votes. Incidentally, at the Velugupally polling station, the door of the polling station was just bolted and not even locked leaving the voting equipment unguarded.
Watch Video:
"
35,7th Dec 2018,"BJP has ‘anti-Muslim’, ‘anti-Pakistan’ approach: Imran",https://telanganatoday.com/bjp-has-anti-muslim-anti-pakistan-approach-imran,"By Author IANS   |  Published: 7th Dec 2018  3:37 pm
File Photo
Islamabad: Pakistan Prime Minister Imran Khan has said that India’s ruling Bharatiya Janata Party (BJP) has an “anti-Muslim” and “anti-Pakistan” approach and claimed New Delhi rebuffed all his gestures due to the upcoming general elections.
“The ruling party (in India) has an anti-Muslim, anti-Pakistan approach,” said Khan in an interview to the Washington Post on Thursday when asked why his gestures to India were dismissed since he took power earlier this year.
He claimed that India rejected his repeated calls for peace because it has the general elections coming up in 2019. “India has elections coming up. They rebuffed all my overtures.”
Khan expressed the hope that once the elections get over in India, both countries can resume talks.
Talking about the Kartarpur corridor, Khan told the Post that he opened the Kartarpur border to facilitate visa-free pilgrimage by Indian Sikhs to Kartarpur Sahib gurdwara where Sikhism’s founder Guru Nanak Dev spent the last 18 years of his life.
A day earlier, Khan slammed New Delhi for giving a “political colour” to his gesture of Kartarpur border opening and called it “unfortunate”.
“Unfortunately, India portrayed it as us seeking political advantage… The Indian media gave Kartarpur (border opening) a political colour as if we did this to gain some sort of political mileage. This is not true. We did it because it is part of Pakistan Tehreek-e-Insaf’s manifesto,” he said.
The Pakistani leader also said that he “wants something done about the bombers of Mumbai”, adding that “resolving that case is in our interest because it was an act of terrorism”.
Ten Pakistani terrorists sneaked into Mumbai through the sea in 2008 and went on a killing spree, leaving 166 Indians and foreigners dead. Indian security forces shot dead nine of them while a 10th, who was captured, was hanged.
AddThis Sharing Buttons
"
36,7th Dec 2018,"Voters given the run around by officials, return home in frustration",https://telanganatoday.com/voters-given-the-run-around-by-officials-return-home-in-frustration,"Home » Telangana » Mahabubnagar » Voters given the run around by officials, return home in frustration
Voters given the run around by officials, return home in frustration
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 7th Dec 2018  3:29 pm
Mahbubnagar: Hundreds of voters have been turning back without exercising their franchise in Wanaparthy town because their votes got jumbled in various wards with votes of people living in one ward getting allotted to another ward and so on. This mix up is being attributed to lack of dedication shown by booth level officers (BLOs) and booth level assistants (BLAs) in communicating the updated list to voters living in a ward or booth limits other than theirs.
Many people did not know in which polling booth they have to cast their vote. Lots of people complained that the BLOs are sitting with the lists they have, but they are too lazy to help them. Many people could be seen being told by the BLOs that they can go and search for their votes in other polling booths. This has resulted in voters leaving for their homes frustrated.
Meanwhile, in the Government Junior College premises of Wanaparthy, volunteers who were supposed to help the physically challenged, senior citizens and others, were seen sitting on wheel chairs and enjoying themselves playing in them pushing their chairs and rolling around in them.
AddThis Sharing Buttons
"
37,7th Dec 2018,"KTR, Akbaruddin cast vote",https://telanganatoday.com/ktr-akbaruddin-cast-vote,"Home » Hyderabad » KTR, Akbaruddin cast vote
KTR, Akbaruddin cast vote
Pinterest
By Author TelanganaToday   |  Published: 7th Dec 2018  12:17 pmUpdated: 7th Dec 2018  1:52 pm
Hyderabad: IT and Industries Minister KT Rama Rao cast his vote at the St. Nizami’s High School in Banjara Hills on Friday. Rao’s wife Shailima cast her vote at St. Anthony’s High School in Himayatnagar.
AIMIM leader Akbaruddin Owaisi, who is contesting from Chandrayangutta, also cast his vote at Banjara Hills.
Video:
"
38,7th Dec 2018,"Governor, ministers take part in voting",https://telanganatoday.com/governor-ministers-take-part-in-voting,"Home » Telangana » Governor, ministers take part in voting
Governor, ministers take part in voting
Chief Secretary S K Joshi took part in voting at Prasashan nagar polling station. He was among the early birds who joined the queue line.
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 7th Dec 2018  11:16 am
Actor Junior NTR, Minister for Irrigation T Harish Rao ,Chief Secretary S K Joshi took part in voting on Friday
Hyderabad: Governor ESL Narasimhan and lady governor Vimala Narasimhan participated in voting at Somajiguda Polling station (ICDS Anganwadi Center, Rajnagar M S Maqtha).
Chief Secretary S K Joshi took part in voting at Prasashan nagar polling station. He was among the early birds who joined the queue line.
Minister for Irrigation T Harish Rao and his wife cast their votes at booth No 107 in Siddipet town.
Nizamabad MP K Kavita exercised her franchise at Pothangal village polling station in Navipet mandal of Bodhan Assembly constituency. She joined the voters queue along with her family members and waited for her turn to cast her vote.
The Minister for Agriculture, Pocharam Srinivas Reddy has cast his vote in Pocharam village in Nizamabad district.
The Roads and Buildings Minister Thummala Nageswar Rao took part in voting at Gollagudem polling station in Khammam rural mandal, while Kandala Upender Reddy, Congress nominee for Palair assembly constituency voted in his native village Rajupet in Kusumanchi mandal.
Polling started late by one hour in Sathakkapali ( Booth No 42) in Ibrahimpatnam mandal of Karimnagar district due to technical problem with the EVM. Polling got delayed by 45 minutes in Sitapur polling station of Alaiar assembly constituency.
RTC Chairman, Somarapu Satyannrayana and his wife took part in voting in Godavaraikhani. Film actor Junior NT Rama Rao exercised his franchise
Cash seizures continued even on the day of polling. Police seized currency notes worth Rs 49 lack stuffed in a in a spare tyre of a car in Bonakal mandal of Khammam district. The cash was allegedly dispatched from Ibrahimpatnam and intended for delivery at TDP office in Khammam.
AddThis Sharing Buttons
"
39,7th Dec 2018,Live Updates: Telangana starts voting,https://telanganatoday.com/live-updates-telangana-starts-voting,"Home » Hyderabad » Live Updates: Telangana starts voting
Live Updates: Telangana starts voting
Voting in Hyderabad got off to a sluggish start on Friday as voters slowly made their way to polling booths.
AddThis Sharing Buttons
By Author TelanganaToday   |  Published: 7th Dec 2018  11:07 amUpdated: 7th Dec 2018  3:55 pm
Actor Chiranjeevi and wife Surekha after casting their votes in Hyderabad
Hyderabad: Clad in a coat of winter mist, Hyderabad got off to a sluggish start on Friday as voters slowly made their way to polling booths.
3:54pm: Record polling in Medak
Medak assembly constituency is expected to set a new record in turn out of voters. The polling percentage registered in the constituency was 75.57 per cent by 3 pm. Deputy Speaker, Padma Devender Reddy is in the fray as the TRS nominee in the constituency.
In Narsapur assembly constituency, it was 68.93 per cent. Chief Minister K Chandrashekhar Rao’s Gajwel constituency recorded a polling percentage of 61 per cent by 3 pm.
3:00pm: Hyderabad: The average polling percentage at 3 p.m. stood at 56.17 in the State, the office of the Chief Electoral Officer for Telangana has said.
The polling percentage had been steadily climbing all day with the average at 10 a.m. reported at 10.15 per cent, followed by 23.04 per cent at 11 a.m. By 1 p.m., it climbed to 43.24 per cent.
1.55 pm: The polling percentage touched 47.8 per cent by 1 pm and it is expected to cross 50 per cent by 2 pm, according to the ECI officials.
1.52 pm: Hyderabad district registered a polling percentage of 28.28 percent by 1 pm, with Amberpet constituency leading the chart with 32.92 percent followed by Goshamahal constituency with 32.46 percent.
1.30 pm: Telangana registered a polling percentage of 43.24 percent by 1 pm.
1.00 pm: Telangana Principal Secretary for IT & Industries Jayesh Ranjan, IPS officer Swati Lakra, GHMC Commissioner Dana Kishore and Chief Secretary SK Joshi exercised their franchise in Hyderabad.  
Telangana Principal Secretary for IT & Industries Jayesh Ranjan, IPS officer Swati Lakra, GHMC Commissioner Dana Kishore and Chief Secretary SK Joshi after casting their votes in Hyderabad.
 
1.44 pm: The Alwal police have taken Bharatiya Janata Yuva Morcha (BJYM) vice president TM Sai Kumar into preventive custody at a polling station in Malkajgiri constituency here on Friday. He was taken into custody in connection with a social media post, police said.
12.45 pm: CM takes part in voting at Chintamadaka: Chief Minister K Chandrashekhar Rao and his wife Shobharani exercised their franchise at Chintamadaka, his native village (Booth No 13) in Siddipet Assembly Constituency. He was accompanied to the polling station by the Irrigation Minister T Harish Rao. Residents of the village greeted him in a big way and he also responded wishing each one of them with folded hands.
CM K Chandrashekhar Rao and his wife Shobharani at a polling booth in Chintamadaka
 
12.30 pm: Actors Allu Arjun and Nithin cast their votes in Hyderabad.
Actors Allu Arjun and Nithin after casting their votes in Hyderabad
 
12.20 pm: Flying squad searches Congress candidate’s house in Hyderabad: Based on a tip-off, a flying squad searched the house of Feroz Khan, Congress candidate from Nampally. They did not find anything though.
12.05 pm: AIMIM leader Akbaruddin Owaisi, who is contesting from Chandrayangutta cast his vote at Banjara Hills.
AIMIM leader Akbaruddin Owaisi standing in queue to cast his vote at Banjara Hills.
 
12.00 pm: IT and Industries Minister KT Rama Rao cast his vote at the St. Nizami’s High School in Banjara Hills on Friday.
IT and Industries Minister KT Rama Rao after casting his vote at the St. Nizami’s High School in Banjara Hills.
 
11.45 am: Hyderabad district recorded an average polling percentage of 16.16 percent by 11 am. Goshamahal with 23 percent and Karwan with 21 percent recorded the highest percentages at this time.
Hyderabad MP Asaduddin Owaisi casting his vote in Hyderabad
 
11.40 am: Many of the rural polling stations in the state witnessed brisk polling in the first four hours. The overall turnout was 23.04 per cent by 11 am, according ECI sources.  Nagarkurnool district registered the highest of 34 per cent by 11 am. It was 21.48 in Gadwal, 18.88 per cent in Khammam and  27.32per cent in Kama Reddy.
11.30 am: Deputy Chief Minister Kadiam Srihari exercised his franchise in the Teachers colony polling station at Hanamkonda.
11.25 am: Irrigation Minister T Harish Rao exercised his franchise
Irrigation Minister T Harish Rao after casting his vote
 
11.15 am: Even as polling percentages remained low, there was no stopping those who wanted to vote. Not the winter chill, nor the physical challenges they had to face. Many voters were seen being brought into polling stations on wheelchairs. Here is what our reporters and photographers sent in from Balapur, Tarnaka and other areas.
Volunteers helping disabled voters to cast their vote at a polling booth in Hyderabad
11.05 am: 23.04 per cent turn out by 11 am
11.00 am: The polling percentages remained as cold as the chill in the air, not crossing double figures even after two hours. Top citizens however, showed the way as many came out in the first hour itself to cast their votes.
10.30 am: Governor ESL Narasimhan and wife Vimala Narasimhan cast their votes at Somajiguda, while Chief Secretary SK Joshi, Irrigation Minister T. Harish Rao and his wife, Nizamabad MP K. Kavitha, Agriculture Minister Pocharam Srinivas Reddy, actor Chiranjeevi and his wife Surekha, daughter Sushmitha, Nagarjuna Akkineni and Amala Akkineni, actors Nithin and Allu Arjun were among those who voted early in the day.
AddThis Sharing Buttons
"
40,7th Dec 2018,Telangana Polls: Nine per cent polling in first two hours,https://telanganatoday.com/telangana-polls-nine-per-cent-polling-in-first-two-hours,"Home » Telangana » Telangana Polls: Nine per cent polling in first two hours
Telangana Polls: Nine per cent polling in first two hours
Medak district had the highest turnout of 14 per cent till 9 am.
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 7th Dec 2018  9:55 amUpdated: 7th Dec 2018  10:14 am
First time voters showing their marked fingers after casting their votes during the elections to the Telangana State Legislative Assembly at St. Nizami’s High School in Banjara Hills on Friday. Photo: Surya Sridhar
Hyderabad: Despite technical problems faced with the EVMs in as many as 228 polling stations, about 9.4 per cent of the voters exercised their franchise in the first two hours. Polling is yet to commence in at least 17 booths in different districts, according to reports reaching here.
Medak district has the highest turnout of 14 per cent till 9 am. The voting started late by half an hour in some of the polling stations in Charla and Venkatapuram revenue mandals bordering with Chhattisgarh.
So far as the assembly constituencies in Hyderabad city are concerned, it was as low as four per cent in Charminar and Yakutpura, five per cent in Amberpet, eight per cent in Bahadurpura, 8 per cent in Secunderabad and 8.6 per cent in Secunderabad cantonemnt area.
Commenting on the way the polling commenced across the State, Chief Electoral Officer, Dr Rajat Kumar said “all is good” . He admitted at a few places, the poling commenced ten to 15 minutes late. The technical problems with EVMs, if any, are being attended to promptly.
AddThis Sharing Buttons
"
41,7th Dec 2018,"Avni killing: Asghar violated Arms Act, says NTCA",https://telanganatoday.com/avni-killing-asghar-violated-arms-act-says-ntca,"Home » Telangana » Avni killing: Asghar violated Arms Act, says NTCA
Avni killing: Asghar violated Arms Act, says NTCA
He failed to produce his own all-India weapon licence which he claimed to possess
AddThis Sharing Buttons
Pinterest
By Author Balu Pulipaka   |  Published: 7th Dec 2018  12:18 amUpdated: 6th Dec 2018  10:48 pm
A transportation cage meant for T1 at a forest camp in Pandharkawda lies unused about nine km from where T1 was killed.
Hyderabad: The National Tiger Conservation Authority, which investigated the killing of tigress T1 aka Avni in Maharashtra on November 2, has concluded that private hunter Asghar Ali Khan, who shot the tigress dead, violated the Indian Arms Act, 1959 using a gun without possessing a licence for it.
“He failed to produce his own all-India weapon licence which he claimed to possess,” a report by the committee headed by Assistant Inspector General of Forests Hemand Kamdi of NTCA said.
Also read
Asghar was ready with 2 guns to shoot Avni: NTCA
It further said the weapon Asghar Ali Khan used to kill the tigress, was licensed to his father ‘Nawab’ Shafat Ali Khan. “Asghar Ali Khan has not produced any authorisation from his father to use the gun in his absence. Mr Asghar Ali Khan used unauthorised weapon to eliminate T1,” the report said.
“It is clear violation of Section 3 of The Arms Act – 1959,” the committee concluded.
Asghar was also found to have violated laws relating to possession and use of highly restricted chemical immobilisation drugs as per the Veterinary Council of India and the Wildlife Protection Act of 1972 for illegally killing a tiger.
The committee comprising Kamdi and retired Additional Principal Conservator of Forests OP Kaler and Deputy Director of Wildlife Trust of India Jose Louies, was set up on November 8 to investigate T1’s killing amidst a nation-wide uproar.
In its report to NTCA on November 28, the committee said Asghar was “hiding information” about the gun used in the killing and about the licence he claimed to have possessed for the weapon. “The fact is Asghar Ali Khan is totally inexperienced person and provided a false statement to the authority,” the report concluded.
Asghar told the committee hat he did not remember the make, model and specifications of two guns that he carried in the gypsy vehicle on the night he shot the tigress dead.
The committee said despite instructions from the Maharashtra Forest Department, Asghar failed to deposit the guns and the sent cartridge for forensic examination. The weapons and the cartridge were taken away to Hyderabad where Khan’s family has a home the day after T1 was killed.
The committee visited the spot in the forest where the tigress was shot as part of its investigations to reconstruct the sequence of events related to the killing. It also cross-examined as well as also took statements of Asghar Ali Khan, forester Mukhbir Sheikh, forest guards Govind Kendre and Dilip Keram and the driver of the gypsy Salman Barkat Khan.
It said it found that veterinarian Dr BM Kadu, who prepared the two darts had clearly instructed that they were to be used only in his presence but this instruction was violated by Asghar Ali Khan and Sheikh. Laws on use of tranquilising drugs were broken, it said as veterinary drugs were handled by unauthorised person during the operation. It also concluded that team involved in the killing “intervened” in a plan to capture T1 alive the next morning.
AddThis Sharing Buttons
"
42,6th Dec 2018,Watch: TS’ IT sector knows only growth,https://telanganatoday.com/watch-ts-it-sector-knows-only-growth,"Home » Videos » Watch: TS’ IT sector knows only growth
Watch: TS’ IT sector knows only growth
Telangana, the youngest Indian state has surpassed national averages in crucial growth sectors such as information technology.
AddThis Sharing Buttons
"
43,6th Dec 2018,Watch: All set for Telangana polls,https://telanganatoday.com/watch-all-set-for-telangana-polls,"Home » Videos » Watch: All set for Telangana polls
Watch: All set for Telangana polls
The stage has been set for the peaceful conduct of Telangana elections. ECI has made elaborate arrangements in 32,815 polling booths with 55,329 EVMs.
AddThis Sharing Buttons
"
44,6th Dec 2018,Live webcasting at all polling stations in Hyderabad,https://telanganatoday.com/live-webcasting-at-all-polling-stations-in-hyderabad,"Home » Hyderabad » Live webcasting at all polling stations in Hyderabad
Live webcasting at all polling stations in Hyderabad
There are 40.57 lakh voters in Hyderabad and 98 per cent distribution of voter slips to the voters has been completed,.
AddThis Sharing Buttons
Pinterest
By Author S. Sandeep Kumar   |  Published: 6th Dec 2018  11:57 pm
Polling duty officers getting ready with the ballot boxes ahead of the polls at Kotla Vijayabhaskar Reddy Stadium. —Photo: Surya Sridhar
Hyderabad: All arrangements for the smooth conduct of polling for the assembly elections in Hyderabad have been put in place, said the District Election Officer and GHMC Commissioner, M Dana Kishore.
There are 40.57 lakh voters in Hyderabad and 98 per cent distribution of voter slips to the voters has been completed, he said. A total of 313 candidates are in fray for the 15 assembly constituencies.
The process of allocation of Electronic Voting Machines, deployment of police personnel, provision of basic amenities, including those for specially abled persons have been completed at all the 3873 polling centres in Hyderabad.
The DEO visited LB Stadium here on Thursday and inspected the DRC centres for Nampally and Musheerabad constituencies. As many as 4468 control units, 8574 ballot units, 4861 VVPATs have been distributed for conducting the polls.
Micro observers have been deployed at the 532 critical polling locations identified in the city besides installation of surveillance cameras on the premises of such locations, he said.
Live webcasting is provided at all polling stations and 1404 critical polling stations, 532 critical locations and 17 polling centres have been identified as problematic centres, Kishore said.
In each Assembly constituency, two model polling stations have been arranged. All polling stations are equipped with ramps for the convenience of the specially abled voters. Free transportation is also being arranged for such persons to cast their vote at their respective polling station.
To verify your name in the election roll:
Send SMS to 9223166166
TS <SPACE> VOTE <SPACE> VOTERID NO
Example:- TS VOTE ABC1234567
"
45,7th Dec 2018,Ameerpet-Hitec City to be busiest Metro line in Hyderabad,https://telanganatoday.com/ameerpet-hitec-city-to-be-busiest-metro-line-in-hyderabad,"Home » Hyderabad » Ameerpet-Hitec City to be busiest Metro line in Hyderabad
Ameerpet-Hitec City to be busiest Metro line in Hyderabad
HMRL officials are expecting the route to witness heavy footfall like in the case of the Ameerpet-LB Nagar route.
AddThis Sharing Buttons
By Author S. Sandeep Kumar   |  Published: 7th Dec 2018  12:14 amUpdated: 6th Dec 2018  11:04 pm
Metro rail works at Madhapur — Photo: Hrudayanand
Hyderabad: One of the most awaited routes of the Hyderabad Metro Rail, Ameerpet-Hitec City, is likely to be its busiest one. Services on the route, on which Hyderabad Metro Rail Limited already launched trial runs and is gearing up for inspection and clearance by the Commissioner of Metro Rail Safety (CMRS), is expected to ease traffic congestion in the busy areas of Yousufguda, Jubilee Hills, Madhapur and Hitec City.
“After the launch of the Metro services on the route, there are possibilities of private cars and cabs ferrying employees on the IT corridor going off the road. This is because many employees will prefer to take the Metro rather than getting stuck in traffic,” a senior official from the Cyberabad Traffic Police said.
HMRL officials are expecting the route to witness heavy footfall like in the case of the Ameerpet-LB Nagar route. Recently, the overall Metro patronage crossed 30 million passengers cumulative milestone in 351 days (less than a year) and from 20 million to 30 million in just 71 days.
Sensing the demand for Metro in the IT corridor, the Metro officials are making all efforts to launch the service at the earliest. Trial runs were launched on the route on November 29 and all civil works are being expedited at the stations even while waiting for the mandatory CMRS inspection.
Various aspects — technical, security and amenities, among others — will be checked by the CMRS team before according clearance for the launch of commercial operations on the route. Since the train reversal facility beyond Hitec City station up to Hotel Trident will take a few more months, Metro officials decided to operate the services on the route in ‘twin single line method’.
Under this method, a double-line railway track functions as two separate single lines. Each railway line works as an independent single line and trains are operated in both up and down directions on the same line.
AddThis Sharing Buttons
"
